PUB_FORM_PROPERTY
pk_form_property,label
1001ZZ1LCP000000ZSVH,自定义项3
1001ZZ1LCP000000ZSVI,自定义项4
1001ZZ1LCP000000ZSVJ,自定义项5
1001ZZ1LCP000000ZSVK,来源行号
1001ZZ1LCP000000ZSVL,行号
1001ZZ1LCP000000ZSVM,主键
1001ZZ1LCP000000ZSVN,集团合同编码
1001ZZ1LCP000000ZSVO,合同编码
1001ZZ1LCP000000ZSVP,所属单位编码
1001ZZ1LCP000000ZSVQ,相对方编码
1001ZZ1LCP000000ZSVR,相对方名称
1001ZZ1LCP000000ZSVS,对方主体地位
1001ZZ1LCP000000ZSVT,我方主体地位
1001ZZ1LCP000000ZSVU,自定义项6
1001ZZ1LCP000000ZSVV,自定义项7
1001ZZ1LCP000000ZSVW,自定义项8
1001ZZ1LCP000000ZSVX,自定义项9
1001ZZ1LCP000000ZSVY,自定义项10
1001ZZ1LCP000000ZSVZ,自定义项11
1001ZZ1LCP000000ZSW0,自定义项12
1001ZZ1LCP000000ZSW1,自定义项13
1001ZZ1LCP000000ZSW2,自定义项14
1001ZZ1LCP000000ZSW3,自定义项15
1001ZZ1LCP000000ZSW4,自定义项16
1001ZZ1LCP000000ZSW5,自定义项17
1001ZZ1LCP000000ZSW6,自定义项18
1001ZZ1LCP000000ZSW7,自定义项19
1001ZZ1LCP000000ZSW8,自定义项20
1001ZZ1LCP000000ZSW9,相对方类别代码
1001ZZ1LCP000000ZSWA,相对方隶属单位代码
1001ZZ1LCP000000ZSWB,相对方国别
1001ZZ1LCP000000ZSWC,相对方通讯地址
1001ZZ1LCP000000ZSWD,对方纳税人识别号
1001ZZ1LCP000000ZSWE,对方开户行名称
1001ZZ1LCP000000ZSWF,对方开户行账号
1001ZZ1LCP000000ZSWG,我方开户行名称
1001ZZ1LCP000000ZSWH,我方开户银行账号
1001ZZ1LCP000000ZSWI,数据有效性
1001ZZ1LCP000000ZSWJ,自定义项1
1001ZZ1LCP000000ZSWK,自定义项2
1001ZZ1LCP000000ZSWL,自定义项3
1001ZZ1LCP000000ZSWM,自定义项4
1001ZZ1LCP000000ZSWN,自定义项5
1001ZZ1LCP000000ZSWO,来源行号
1001ZZ1LCP000000ZSWP,主键
1001ZZ1LCP000000ZSWQ,集团合同编码
1001ZZ1LCP000000ZSWR,合同编码
1001ZZ1LCP000000ZSWS,项目编码
1001ZZ1LCP000000ZSWT,项目所属公司
1001ZZ1LCP000000ZSWU,项目分类
1001ZZ1LCP000000ZSWV,项目名称
1001ZZ1LCP000000ZSWW,合同占用项目金额
1001ZZ1LCP000000ZSWX,立项批复金额
1001ZZ1LCP000000ZSWY,项目状态
1001ZZ1LCP000000ZSWZ,自定义项1
1001ZZ1LCP000000ZSX0,自定义项2
1001ZZ1LCP000000ZSX1,自定义项3
1001ZZ1LCP000000ZSX2,自定义项4
1001ZZ1LCP000000ZSX3,自定义项5
1001ZZ1LCP000000ZSX4,自定义项6
1001ZZ1LCP000000ZSX5,自定义项7
1001ZZ1LCP000000ZSX6,自定义项8
1001ZZ1LCP000000ZSX7,自定义项9
1001ZZ1LCP000000ZSX8,自定义项10
1001ZZ1LCP000000ZSX9,自定义项11
1001ZZ1LCP000000ZSXA,自定义项12
1001ZZ1LCP000000ZSXB,自定义项13
1001ZZ1LCP000000ZSXC,自定义项14
1001ZZ1LCP000000ZSXD,自定义项15
1001ZZ1LCP000000ZSXE,自定义项16
1001ZZ1LCP000000ZSXF,自定义项17
1001ZZ1LCP000000ZSXG,自定义项18
1001ZZ1LCP000000ZSXH,自定义项19
1001ZZ1LCP000000ZSXI,自定义项20
1001ZZ1LCP000000ZSXJ,主键
1001ZZ1LCP000000ZSXK,集团合同编码
1001ZZ1LCP000000ZSXL,合同编码
1001ZZ1LCP000000ZSXM,项目编码
1001ZZ1LCP000000ZSXN,项目所属公司
1001ZZ1LCP000000ZSXO,项目分类
1001ZZ1LCP000000ZSXP,项目名称
1001ZZ1LCP000000ZSXQ,合同占用项目金额
1001ZZ1LCP000000ZSXR,立项批复金额
1001ZZ1LCP000000ZSXS,项目状态
1001ZZ1LCP000000ZSXT,自定义项1
1001ZZ1LCP000000ZSXU,自定义项2
1001ZZ1LCP000000ZSXV,自定义项3
1001ZZ1LCP000000ZSXW,自定义项4
1001ZZ1LCP000000ZSXX,自定义项5
1001ZZ1LCP000000ZSXY,自定义项6
1001ZZ1LCP000000ZSXZ,自定义项7
1001ZZ1LCP000000ZSY0,自定义项8
1001ZZ1LCP000000ZSY1,自定义项9
1001ZZ1LCP000000ZSY2,自定义项10
1001ZZ1LCP000000ZSY3,自定义项11
1001ZZ1LCP000000ZSY4,自定义项12
1001ZZ1LCP000000ZSY5,自定义项13
1001ZZ1LCP000000ZSY6,自定义项14
1001ZZ1LCP000000ZSY7,自定义项15
1001ZZ1LCP000000ZSY8,自定义项16
1001ZZ1LCP000000ZSY9,自定义项17
1001ZZ1LCP000000ZSYA,自定义项18
1001ZZ1LCP000000ZSYB,自定义项19
1001ZZ1LCP000000ZSYC,自定义项20
1001ZZ1LCP000000ZSYD,主键
1001ZZ1LCP000000ZSYE,集团合同编码
1001ZZ1LCP000000ZSYF,合同编码
1001ZZ1LCP000000ZSYG,项目编码
1001ZZ1LCP000000ZSYH,项目所属公司
1001ZZ1LCP000000ZSYI,项目分类
1001ZZ1LCP000000ZSYJ,项目名称
1001ZZ1LCP000000ZSYK,合同占用项目金额
1001ZZ1LCP000000ZSYL,立项批复金额
1001ZZ1LCP000000ZSYM,项目状态
1001ZZ1LCP000000ZSYN,自定义项1
1001ZZ1LCP000000ZSYO,自定义项2
1001ZZ1LCP000000ZSYP,自定义项3
1001ZZ1LCP000000ZSYQ,自定义项4
1001ZZ1LCP000000ZSYR,自定义项5
1001ZZ1LCP000000ZSYS,自定义项6
1001ZZ1LCP000000ZSYT,自定义项7
1001ZZ1LCP000000ZSYU,自定义项8
1001ZZ1LCP000000ZSYV,自定义项9
1001ZZ1LCP000000ZSYW,自定义项10
1001ZZ1LCP000000ZSYX,自定义项11
1001ZZ1LCP000000ZSYY,自定义项12
1001ZZ1LCP000000ZSYZ,自定义项13
1001ZZ1LCP000000ZSZ0,自定义项14
1001ZZ1LCP000000ZSZ1,自定义项15
1001ZZ1LCP000000ZSZ2,自定义项16
1001ZZ1LCP000000ZSZ3,自定义项17
1001ZZ1LCP000000ZSZ4,自定义项18
1001ZZ1LCP000000ZSZ5,自定义项19
1001ZZ1LCP000000ZSZ6,自定义项20
1001ZZ1LCP000000ZSZ7,主键
1001ZZ1LCP000000ZSZ8,集团合同编码
1001ZZ1LCP000000ZSZ9,合同编码
1001ZZ1LCP000000ZSZA,预算流水号
1001ZZ1LCP000000ZSZB,预算所属项目编号
1001ZZ1LCP000000ZSZC,项目预算额
1001ZZ1LCP000000ZSZD,预算年度
1001ZZ1LCP000000ZSZE,自定义项1
1001ZZ1LCP000000ZSZF,自定义项2
1001ZZ1LCP000000ZSZG,自定义项3
1001ZZ1LCP000000ZSZH,自定义项4
1001ZZ1LCP000000ZSZI,自定义项5
1001ZZ1LCP000000ZSZJ,自定义项6
1001ZZ1LCP000000ZSZK,自定义项7
1001ZZ1LCP000000ZSZL,自定义项8
1001ZZ1LCP000000ZSZM,自定义项9
1001ZZ1LCP000000ZSZN,自定义项10
1001ZZ1LCP000000ZSZO,自定义项11
1001ZZ1LCP000000ZSZP,自定义项12
1001ZZ1LCP000000ZSZQ,自定义项13
1001ZZ1LCP000000ZSZR,自定义项14
1001ZZ1LCP000000ZSZS,自定义项15
1001ZZ1LCP000000ZSZT,自定义项16
1001ZZ1LCP000000ZSZU,自定义项17
1001ZZ1LCP000000ZSZV,自定义项18
1001ZZ1LCP000000ZSZW,自定义项19
1001ZZ1LCP000000ZSZX,自定义项20
1001ZZ1LCP000000ZSZY,主键
1001ZZ1LCP000000ZSZZ,集团合同编码
1001ZZ1LCP000000ZT00,合同编码
1001ZZ1LCP000000ZT01,预算流水号
1001ZZ1LCP000000ZT02,预算所属项目编号
1001ZZ1LCP000000ZT03,项目预算额
1001ZZ1LCP000000ZT04,预算年度
1001ZZ1LCP000000ZT05,自定义项1
1001ZZ1LCP000000ZT06,自定义项2
1001ZZ1LCP000000ZT07,自定义项3
1001ZZ1LCP000000ZT08,自定义项4
1001ZZ1LCP000000ZT09,自定义项5
1001ZZ1LCP000000ZT0A,自定义项6
1001ZZ1LCP000000ZT0B,自定义项7
1001ZZ1LCP000000ZT0C,自定义项8
1001ZZ1LCP000000ZT0D,自定义项9
1001ZZ1LCP000000ZT0E,自定义项10
1001ZZ1LCP000000ZT0F,自定义项11
1001ZZ1LCP000000ZT0G,自定义项12
1001ZZ1LCP000000ZT0H,自定义项13
1001ZZ1LCP000000ZT0I,自定义项14
