PUB_FORM_PROPERTY
pk_form_property,label
1001A11LCP0000022DNU,实际付款按合同币种折算金额
1001A11LCP0000022DNV,实际付款折算比率
1001A11LCP0000022DNW,实际付款节点描述
1001A11LCP0000022DNX,自定义项1
1001A11LCP0000022DNY,自定义项2
1001A11LCP0000022DNZ,自定义项3
1001A11LCP0000022DO0,自定义项4
1001A11LCP0000022DO1,自定义项5
1001A11LCP0000022DO2,自定义项6
1001A11LCP0000022DO3,自定义项7
1001A11LCP0000022DO4,自定义项8
1001A11LCP0000022DO5,自定义项9
1001A11LCP0000022DO6,自定义项10
1001A11LCP0000022DO7,自定义项11
1001A11LCP0000022DO8,自定义项12
1001A11LCP0000022DO9,自定义项13
1001A11LCP0000022DOA,自定义项14
1001A11LCP0000022DOB,自定义项15
1001A11LCP0000022DOC,自定义项16
1001A11LCP0000022DOD,自定义项17
