PUB_FORM_PROPERTY
pk_form_property,label
1001AA1LCP000001OVN0,自定义项24
1001AA1LCP000001OVN1,自定义项25
1001AA1LCP000001OVN2,自定义项26
1001AA1LCP000001OVN3,自定义项27
1001AA1LCP000001OVN4,自定义项28
1001AA1LCP000001OVN5,自定义项29
1001AA1LCP000001OVN6,自定义项30
1001AA1LCP000001OVN7,来源行号
1001AA1LCP000001OVN8,行号
1001AA1LCP000001OVN9,主键
1001AA1LCP000001OVNA,集团合同编码
1001AA1LCP000001OVNB,合同编码
1001AA1LCP000001OVNC,所属单位编码
1001AA1LCP000001OVND,相对方编码
1001AA1LCP000001OVNE,相对方名称
1001AA1LCP000001OVNF,对方主体地位
1001AA1LCP000001OVNG,我方主体地位
1001AA1LCP000001OVNH,相对方类别代码
1001AA1LCP000001OVNI,相对方隶属单位代码
1001AA1LCP000001OVNJ,相对方国别
1001AA1LCP000001OVNK,相对方通讯地址
1001AA1LCP000001OVNL,对方纳税人识别号
1001AA1LCP000001OVNM,对方开户行名称
1001AA1LCP000001OVNN,对方开户行账号
1001AA1LCP000001OVNO,我方开户行名称
1001AA1LCP000001OVNP,我方开户银行账号
1001AA1LCP000001OVNQ,数据有效性
1001AA1LCP000001OVNR,自定义项1
1001AA1LCP000001OVNS,自定义项2
1001AA1LCP000001OVNT,自定义项3
1001AA1LCP000001OVNU,自定义项4
1001AA1LCP000001OVNV,自定义项5
1001AA1LCP000001OVNW,自定义项6
1001AA1LCP000001OVNX,自定义项7
1001AA1LCP000001OVNY,自定义项8
1001AA1LCP000001OVNZ,自定义项9
1001AA1LCP000001OVO0,自定义项10
1001AA1LCP000001OVO1,自定义项11
1001AA1LCP000001OVO2,自定义项12
1001AA1LCP000001OVO3,自定义项13
1001AA1LCP000001OVO4,自定义项14
1001AA1LCP000001OVO5,自定义项15
1001AA1LCP000001OVO6,自定义项16
1001AA1LCP000001OVO7,自定义项17
1001AA1LCP000001OVO8,自定义项18
1001AA1LCP000001OVO9,自定义项19
1001AA1LCP000001OVOA,自定义项20
1001AA1LCP000001OVOB,自定义项21
1001AA1LCP000001OVOC,自定义项22
1001AA1LCP000001OVOD,自定义项23
1001AA1LCP000001OVOE,自定义项24
1001AA1LCP000001OVOF,自定义项25
1001AA1LCP000001OVOG,自定义项26
1001AA1LCP000001OVOH,自定义项27
1001AA1LCP000001OVOI,自定义项28
1001AA1LCP000001OVOJ,自定义项29
1001AA1LCP000001OVOK,自定义项30
1001AA1LCP000001OVOL,来源行号
1001AA1LCP000001OVOM,主键
1001AA1LCP000001OVON,集团合同编码
1001AA1LCP000001OVOO,合同编码
1001AA1LCP000001OVOP,项目编码
1001AA1LCP000001OVOQ,项目所属公司
1001AA1LCP000001OVOR,项目分类
1001AA1LCP000001OVOS,项目名称
1001AA1LCP000001OVOT,合同占用项目金额
1001AA1LCP000001OVOU,立项批复金额
1001AA1LCP000001OVOV,项目状态
1001AA1LCP000001OVOW,自定义项1
1001AA1LCP000001OVOX,自定义项2
1001AA1LCP000001OVOY,自定义项3
1001AA1LCP000001OVOZ,自定义项4
1001AA1LCP000001OVP0,自定义项5
1001AA1LCP000001OVP1,自定义项6
1001AA1LCP000001OVP2,自定义项7
1001AA1LCP000001OVP3,自定义项8
1001AA1LCP000001OVP4,自定义项9
1001AA1LCP000001OVP5,自定义项10
1001AA1LCP000001OVP6,自定义项11
1001AA1LCP000001OVP7,自定义项12
1001AA1LCP000001OVP8,自定义项13
1001AA1LCP000001OVP9,自定义项14
1001AA1LCP000001OVPA,自定义项15
1001AA1LCP000001OVPB,自定义项16
1001AA1LCP000001OVPC,自定义项17
1001AA1LCP000001OVPD,自定义项18
1001AA1LCP000001OVPE,自定义项19
1001AA1LCP000001OVPF,自定义项20
