PUB_FORM_PROPERTY
pk_form_property,label
1001A11LCP000002GUJZ,自定义项7
1001A11LCP000002GUK0,自定义项8
1001A11LCP000002GUK1,自定义项9
1001A11LCP000002GUK2,自定义项10
1001A11LCP000002GUK3,自定义项11
1001A11LCP000002GUK4,自定义项12
1001A11LCP000002GUK5,自定义项13
1001A11LCP000002GUK6,自定义项14
1001A11LCP000002GUK7,自定义项15
1001A11LCP000002GUK8,自定义项16
1001A11LCP000002GUK9,自定义项17
1001A11LCP000002GUKA,自定义项18
1001A11LCP000002GUKB,自定义项19
1001A11LCP000002GUKC,自定义项20
1001A11LCP000002GUKD,主键
1001A11LCP000002GUKE,计划收款行ID
1001A11LCP000002GUKF,实际收款行ID
1001A11LCP000002GUKG,实际收款时间
1001A11LCP000002GUKH,实际收款时间（传）
1001A11LCP000002GUKI,实际收款金额
1001A11LCP000002GUKJ,实际收款币种
1001A11LCP000002GUKK,实际收款按合同币种折算金额
1001A11LCP000002GUKL,实际收款折算比率
1001A11LCP000002GUKM,实际收款节点描述
1001A11LCP000002GUKN,数据有效性
1001A11LCP000002GUKO,自定义项1
1001A11LCP000002GUKP,自定义项2
1001A11LCP000002GUKQ,自定义项3
1001A11LCP000002GUKR,自定义项4
1001A11LCP000002GUKS,自定义项5
1001A11LCP000002GUKT,自定义项6
1001A11LCP000002GUKU,自定义项7
1001A11LCP000002GUKV,自定义项8
1001A11LCP000002GUKW,自定义项9
1001A11LCP000002GUKX,自定义项10
1001A11LCP000002GUKY,自定义项11
1001A11LCP000002GUKZ,自定义项12
1001A11LCP000002GUL0,自定义项13
1001A11LCP000002GUL1,自定义项14
1001A11LCP000002GUL2,自定义项15
1001A11LCP000002GUL3,自定义项16
1001A11LCP000002GUL4,自定义项17
1001A11LCP000002GUL5,自定义项18
1001A11LCP000002GUL6,自定义项19
1001A11LCP000002GUL7,自定义项20
1001A11LCP000002GUL8,主键
1001A11LCP000002GUL9,计划收款行ID
1001A11LCP000002GULA,实际收款行ID
1001A11LCP000002GULB,实际收款时间
1001A11LCP000002GULC,实际收款时间（传）
1001A11LCP000002GULD,实际收款金额
1001A11LCP000002GULE,实际收款币种
1001A11LCP000002GULF,实际收款按合同币种折算金额
1001A11LCP000002GULG,实际收款折算比率
1001A11LCP000002GULH,实际收款节点描述
1001A11LCP000002GULI,数据有效性
1001A11LCP000002GULJ,自定义项1
1001A11LCP000002GULK,自定义项2
1001A11LCP000002GULL,自定义项3
1001A11LCP000002GULM,自定义项4
1001A11LCP000002GULN,自定义项5
1001A11LCP000002GULO,自定义项6
1001A11LCP000002GULP,自定义项7
1001A11LCP000002GULQ,自定义项8
1001A11LCP000002GULR,自定义项9
1001A11LCP000002GULS,自定义项10
1001A11LCP000002GULT,自定义项11
1001A11LCP000002GULU,自定义项12
1001A11LCP000002GULV,自定义项13
1001A11LCP000002GULW,自定义项14
1001A11LCP000002GULX,自定义项15
1001A11LCP000002GULY,自定义项16
1001A11LCP000002GULZ,自定义项17
1001A11LCP000002GUM0,自定义项18
1001A11LCP000002GUM1,自定义项19
1001A11LCP000002GUM2,自定义项20
1001A11LCP000002GUM3,预计付款节点描述
1001A11LCP000002GUM4,数据有效性
1001A11LCP000002GUM5,自定义项1
1001A11LCP000002GUM6,自定义项2
1001A11LCP000002GUM7,自定义项3
1001A11LCP000002GUM8,自定义项4
1001A11LCP000002GUM9,自定义项5
1001A11LCP000002GUMA,自定义项6
1001A11LCP000002GUMB,自定义项7
1001A11LCP000002GUMC,自定义项8
1001A11LCP000002GUMD,自定义项9
1001A11LCP000002GUME,自定义项10
1001A11LCP000002GUMF,自定义项11
1001A11LCP000002GUMG,自定义项12
1001A11LCP000002GUMH,自定义项13
1001A11LCP000002GUMI,自定义项14
1001A11LCP000002GUMJ,自定义项15
1001A11LCP000002GUMK,自定义项16
1001A11LCP000002GUML,自定义项17
1001A11LCP000002GUMM,自定义项18
1001A11LCP000002GUMN,自定义项19
1001A11LCP000002GUMO,自定义项20
1001A11LCP000002GUMP,主键
1001A11LCP000002GUMQ,计划付款行ID
1001A11LCP000002GUMR,预计付款日期
1001A11LCP000002GUMS,预计付款日期（传）
1001A11LCP000002GUMT,预计付款金额
1001A11LCP000002GUMU,预计付款币种
1001A11LCP000002GUMV,预计收款按合同币种折算金额
1001A11LCP000002GUMW,预计付款折算比率
1001A11LCP000002GUMX,预计付款节点描述
1001A11LCP000002GUMY,数据有效性
1001A11LCP000002GUMZ,自定义项1
1001A11LCP000002GUN0,自定义项2
1001A11LCP000002GUN1,自定义项3
1001A11LCP000002GUN2,自定义项4
1001A11LCP000002GUN3,自定义项5
1001A11LCP000002GUN4,自定义项6
1001A11LCP000002GUN5,自定义项7
1001A11LCP000002GUN6,自定义项8
1001A11LCP000002GUN7,自定义项9
1001A11LCP000002GUN8,自定义项10
1001A11LCP000002GUN9,自定义项11
1001A11LCP000002GUNA,自定义项12
1001A11LCP000002GUNB,自定义项13
1001A11LCP000002GUNC,自定义项14
1001A11LCP000002GUND,自定义项15
1001A11LCP000002GUNE,自定义项16
1001A11LCP000002GUNF,自定义项17
1001A11LCP000002GUNG,自定义项18
1001A11LCP000002GUNH,自定义项19
1001A11LCP000002GUNI,自定义项20
1001A11LCP000002GUNJ,主键
1001A11LCP000002GUNK,计划付款行ID
1001A11LCP000002GUNL,预计付款日期
1001A11LCP000002GUNM,预计付款日期（传）
1001A11LCP000002GUNN,预计付款金额
1001A11LCP000002GUNO,预计付款币种
1001A11LCP000002GUNP,预计收款按合同币种折算金额
1001A11LCP000002GUNQ,预计付款折算比率
1001A11LCP000002GUNR,预计付款节点描述
1001A11LCP000002GUNS,数据有效性
1001A11LCP000002GUNT,自定义项1
1001A11LCP000002GUNU,自定义项2
1001A11LCP000002GUNV,自定义项3
1001A11LCP000002GUNW,自定义项4
1001A11LCP000002GUNX,自定义项5
1001A11LCP000002GUNY,自定义项6
1001A11LCP000002GUNZ,自定义项7
1001A11LCP000002GUO0,自定义项8
1001A11LCP000002GUO1,自定义项9
1001A11LCP000002GUO2,自定义项10
1001A11LCP000002GUO3,自定义项11
1001A11LCP000002GUO4,自定义项12
1001A11LCP000002GUO5,自定义项13
1001A11LCP000002GUO6,自定义项14
1001A11LCP000002GUO7,自定义项15
1001A11LCP000002GUO8,自定义项16
1001A11LCP000002GUO9,自定义项17
1001A11LCP000002GUOA,自定义项18
1001A11LCP000002GUOB,自定义项19
1001A11LCP000002GUOC,自定义项20
1001A11LCP000002GUOD,主键
1001A11LCP000002GUOE,计划付款行ID
1001A11LCP000002GUOF,预计付款日期
1001A11LCP000002GUOG,预计付款日期（传）
1001A11LCP000002GUOH,预计付款金额
1001A11LCP000002GUOI,预计付款币种
1001A11LCP000002GUOJ,预计收款按合同币种折算金额
1001A11LCP000002GUOK,预计付款折算比率
1001A11LCP000002GUOL,主键
1001A11LCP000002GUOM,计划付款行ID
1001A11LCP000002GUON,实际付款行ID
1001A11LCP000002GUOO,实际付款时间
1001A11LCP000002GUOP,实际付款时间（传）
1001A11LCP000002GUOQ,实际付款金额
1001A11LCP000002GUOR,实际付款币种
1001A11LCP000002GUOS,实际付款按合同币种折算金额
1001A11LCP000002GUOT,实际付款折算比率
1001A11LCP000002GUOU,实际付款节点描述
1001A11LCP000002GUOV,数据有效性
1001A11LCP000002GUOW,自定义项1
1001A11LCP000002GUOX,自定义项2
1001A11LCP000002GUOY,自定义项3
1001A11LCP000002GUOZ,自定义项4
1001A11LCP000002GUP0,自定义项5
1001A11LCP000002GUP1,自定义项6
1001A11LCP000002GUP2,自定义项7
1001A11LCP000002GUP3,自定义项8
1001A11LCP000002GUP4,自定义项9
1001A11LCP000002GUP5,自定义项10
1001A11LCP000002GUP6,自定义项11
1001A11LCP000002GUP7,自定义项12
